"time","GEO_ID","NAME","SVY_COMP","SVY_COMP_LABEL","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT",
"Year","Geographic identifier code","Geographic Area Name","Survey Component","Meaning of Survey Component","Aggregate Description","Meaning of Aggregate Description","Type of Government","Meaning of Type of Government","Amount",
"2014","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","128315",
"2015","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","134655",
"2016","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","136598",
"2017","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","138315",
"2018","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","142186",
"2019","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","149239",
"2020","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","154961",
"2021","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","164334",
"2022","0400000US20","Kansas","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","172071",
"2012","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4380",
"2013","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4400",
"2014","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4413",
"2015","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4425",
"2016","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4436",
"2017","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4452",
"2018","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4461",
"2019","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4470",
"2020","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4504",
"2021","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4507",
"2022","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4512",
"2012","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","681827",
"2013","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","685009",
"2014","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","686789",
"2015","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","688475",
"2016","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","686440",
"2017","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","683864",
"2018","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","680806",
"2019","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","677653",
"2020","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","691816",
"2021","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","658657",
"2022","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","654098",
"2012","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","150850",
"2013","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","159172",
"2014","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","158238",
"2015","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","163526",
"2016","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","170267",
"2017","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","175921",
"2018","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","182116",
"2019","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","188877",
"2020","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","196251",
"2021","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","214053",
"2022","0400000US21","Kentucky","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","232363",
"2012","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4602",
"2013","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4629",
"2014","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4650",
"2015","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4669",
"2016","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4686",
"2017","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4671",
"2018","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4660",
"2019","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4650",
"2020","0400000US22","Louisiana","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","4651",
